BirdID	Cohort	CaptureDate	CaptureTime	Year	Tarsus	Bill	Wing	Mass	Sex	Sex
419	2002	30-Jun-03	05:00	2003	20.20000076	13.5	77	29.25	0	female
419	2002	17-Oct-03	08:10	2003	20.39999962	NA	76	29.5	0	female
419	2002	10-Aug-04	17:10	2004	20.39999962	14	78	30.29999924	0	female
419	2002	25-May-05	12:30	2005	21	14.19999981	79	30.5	0	female
419	2002	16-Jul-05	17:50	2005	20.5	13	78	30.20000076	0	female
419	2002	14-Nov-05	16:30	2005	20.79999924	13.69999981	80	32.59999847	0	female
421	2002	12-Jun-03	10:00	2003	19	13.39999962	78	28	1	male
421	2002	15-Jun-03	10:45	2003	19	13	78	NA	1	male
421	2002	26-Jul-04	12:00	2004	18.89999962	14	80	26.79999924	1	male
421	2002	15-Nov-05	17:10	2005	18.10000038	13.5	80	29.20000076	1	male
422	2002	10-Jun-03	15:00	2003	19	13.19999981	76	28.75	1	male
427	2002	17-Jun-03	05:30	2003	18.70000076	13.89999962	75	25.75	0	female
427	2002	07-Mar-04	08:00	2004	18.79999924	14	75	26.89999962	0	female
427	2002	08-Jun-04	07:40	2004	18.79999924	14.5	76	26.20000076	0	female
427	2002	22-May-05	16:10	2005	19	15.10000038	77	27.79999924	0	female
427	2002	29-Jun-05	09:50	2005	18.60000038	14.30000019	76	26.39999962	0	female
427	2002	17-Nov-05	08:35	2005	19	14.60000038	67	25.5	0	female
427	2002	13-May-06	19:00	2006	19	14.10000038	76	32	0	female
427	2002	28-Jun-06	18:00	2006	18.70000076	14.80000019	76	29.70000076	0	female
428	2002	22-Jun-03	15:30	2003	18	13.89999962	75	26	0	female
428	2002	16-Oct-03	15:20	2003	18.20000076	NA	76	28.5	0	female
428	2002	11-Mar-04	13:45	2004	18.29999924	13.39999962	75	27.70000076	0	female
428	2002	07-Jul-04	17:20	2004	18.20000076	13.19999981	74	28.89999962	0	female
428	2002	24-Nov-04	12:37	2004	18.39999962	12.80000019	76	24.39999962	0	female
431	2002	13-Aug-03	19:40	2003	19.20000076	13.10000038	74	32.75	0	female
431	2002	09-Jun-04	13:50	2004	19	13.60000038	76	28.39999962	0	female
431	2002	23-Nov-04	11:00	2004	19	13	77	27.39999962	0	female
431	2002	15-Jul-05	16:00	2005	19	13	77	28.79999924	0	female
431	2002	16-Nov-05	11:20	2005	19.39999962	13.19999981	76	28.60000038	0	female
438	2002	30-Jun-03	04:30	2003	18.39999962	14	76	26.75	0	female
438	2002	16-Oct-03	15:00	2003	18.5	NA	76	30	0	female
438	2002	09-Mar-04	06:55	2004	18.5	13.80000019	77	26.89999962	0	female
438	2002	25-May-04	11:00	2004	18.5	14	76	27.70000076	0	female
438	2002	25-Nov-04	08:03	2004	18.60000038	13.89999962	78	26.10000038	0	female
442	2002	17-Jun-03	05:10	2003	18.20000076	13.19999981	74	25	0	female
442	2002	25-Jun-03	13:00	2003	18.5	13	74	26.75	0	female
442	2002	17-Oct-03	08:45	2003	18.5	NA	74	24.5	0	female
442	2002	06-Mar-04	15:25	2004	18.89999962	13	75	25.89999962	0	female
442	2002	10-Mar-04	07:20	2004	18.70000076	13.19999981	75	24.39999962	0	female
442	2002	02-Jun-04	17:40	2004	18.70000076	13.5	75	27.60000038	0	female
442	2002	03-Jun-04	08:30	2004	18.5	12.80000019	75	25.5	0	female
442	2002	25-Nov-04	08:35	2004	18.5	13	76	25.39999962	0	female
442	2002	22-May-05	16:30	2005	19.10000038	13.60000038	76	28.39999962	0	female
442	2002	16-Nov-05	08:30	2005	18.70000076	13.60000038	76	25.20000076	0	female
444	2002	24-Jun-03	05:10	2003	18.39999962	14	76	27	0	female
448	2002	18-Oct-03	08:30	2003	18.60000038	NA	77	27.75	1	male
456	2002	09-Jun-03	12:00	2003	19.20000076	12.60000038	80	NA	1	male
456	2002	07-Mar-04	10:12	2004	19.39999962	12.39999962	81	26.5	1	male
456	2002	11-Mar-04	07:55	2004	19.10000038	12.69999981	82	27.39999962	1	male
456	2002	27-May-04	06:10	2004	19.5	12.80000019	82	27.5	1	male
456	2002	02-Jun-04	17:30	2004	NA	NA	NA	28.79999924	1	male
456	2002	23-Nov-04	10:30	2004	18.89999962	13	82	28.79999924	1	male
457	2002	06-Jun-03	12:00	2003	18.5	12.80000019	81	29.75	1	male
457	2002	17-Oct-03	09:30	2003	19.10000038	NA	82	28	1	male
457	2002	03-Jul-04	18:00	2004	19	13.39999962	83	30	1	male
457	2002	23-Nov-04	11:05	2004	19.10000038	13.10000038	83	28.70000076	1	male
457	2002	22-May-05	16:50	2005	19.29999924	13.5	84	30.79999924	1	male
457	2002	17-Nov-05	08:20	2005	19.29999924	13	84	30.20000076	1	male
457	2002	26-May-06	16:00	2006	18.89999962	12.80000019	83	30.5	1	male
460	2002	07-Mar-04	09:10	2004	18.29999924	13	80	25.79999924	1	male
460	2002	27-May-04	06:30	2004	18.5	13.19999981	81	25.60000038	1	male
460	2002	24-Nov-04	12:43	2004	18.20000076	12.69999981	81	25.5	1	male
460	2002	10-Jul-05	11:40	2005	18.5	12.89999962	81	27.10000038	1	male
460	2002	18-Jul-05	15:45	2005	18.89999962	13	83	30.10000038	1	male
460	2002	19-Nov-05	14:50	2005	NA	NA	NA	28.20000076	1	male
466	2002	05-Mar-04	18:30	2004	18.20000076	13.10000038	NA	26	1	male
466	2002	07-Mar-04	07:40	2004	18.20000076	13.19999981	78	NA	1	male
466	2002	11-Mar-04	10:18	2004	18.39999962	12.80000019	78	24.79999924	1	male
466	2002	09-Jun-04	17:20	2004	18	13	78	27	1	male
466	2002	11-Aug-04	19:40	2004	18.20000076	13.19999981	78	29	1	male
466	2002	22-Nov-04	17:10	2004	18.10000038	13.10000038	79	29.20000076	1	male
466	2002	18-Jun-05	16:55	2005	18.10000038	13.10000038	78	27.70000076	1	male
466	2002	17-Nov-05	20:05	2005	18.29999924	13.10000038	79	25.60000038	1	male
469	2002	23-Jun-03	04:30	2003	17.5	14	77	28.25	0	female
471	2002	15-Jun-03	05:10	2003	18.29999924	13.19999981	78	25.75	0	female
471	2002	13-Aug-03	17:30	2003	18.5	13.19999981	77	21.25	0	female
471	2002	10-Mar-04	12:10	2004	18.44999981	13.0999999	78	27.65000057	0	female
471	2002	29-May-04	18:40	2004	18.20000076	13	79	27.10000038	0	female
471	2002	29-Nov-04	09:25	2004	18.5	13.5	79	27.5	0	female
471	2002	17-Nov-05	08:05	2005	18.89999962	13.5	79	27	0	female
471	2002	18-Nov-05	11:05	2005	18.5	13.30000019	78	25.5	0	female
586	2002	24-Jun-03	04:45	2003	19.39999962	13	76	25.5	0	female
586	2002	10-Mar-04	12:30	2004	19.20000076	13	78	25.70000076	0	female
586	2002	11-Mar-04	14:10	2004	19.39999962	13	79	27.89999962	0	female
586	2002	08-Jun-04	17:00	2004	19.20000076	13.19999981	79	27.39999962	0	female
586	2002	23-Nov-04	11:00	2004	19.20000076	12.10000038	78	25.29999924	0	female
586	2002	17-Nov-05	17:10	2005	19.10000038	13	79	27.5	0	female
586	2002	08-Jun-06	11:40	2006	19.5	13.10000038	78	29.70000076	0	female
586	2002	01-Dec-07	NA	2007	18.89999962	12.89999962	78	25.10000038	0	female
590	2002	07-Jul-03	12:00	2003	19.39999962	14.19999981	78	29	1	male
590	2002	17-Oct-03	07:20	2003	19.60000038	NA	79	29	1	male
590	2002	10-Mar-04	12:00	2004	19.5	14	80	28.39999962	1	male
590	2002	21-Jun-04	17:30	2004	19.20000076	14	80	32.5	1	male
591	2002	15-May-04	17:00	2004	18.39999962	14.69999981	78	28.29999924	1	male
591	2002	14-Jul-04	09:50	2004	18.5	14.69999981	78	27.20000076	1	male
591	2002	23-Nov-04	08:35	2004	18.5	14.80000019	78	27	1	male
591	2002	17-Nov-05	09:15	2005	18.60000038	14.69999981	79	27.70000076	1	male
592	2002	20-May-04	15:30	2004	18.5	14.10000038	75	28.5	0	female
592	2002	20-Jun-04	12:10	2004	NA	NA	NA	NA	0	female
592	2002	23-May-05	13:10	2005	18.39999962	13.5	78	28	0	female
592	2002	16-Nov-05	12:10	2005	18.60000038	13.80000019	76	28.20000076	0	female
592	2002	24-May-06	10:30	2006	NA	NA	NA	NA	0	female
592	2002	07-Feb-07	08:15	2007	18.70000076	13.69999981	76	26.79999924	0	female
595	2002	09-Jun-03	12:00	2003	18.20000076	13.5	76	28.75	0	female
595	2002	12-Jun-03	12:00	2003	17.29999924	13.80000019	75	29.5	0	female
601	2002	20-May-03	12:00	2003	17.39999962	13.10000038	74	27.5	0	female
601	2002	30-Jun-03	18:20	2003	18	13	75	27.75	0	female
601	2002	24-Nov-04	11:43	2004	17.70000076	13.5	76	24.79999924	0	female
602	2002	29-May-03	12:00	2003	19	12.30000019	80	26.75	1	male
602	2002	17-Nov-05	09:35	2005	19.10000038	13.10000038	81	27	1	male
604	2002	26-May-03	12:00	2003	17.29999924	11.89999962	74	28.75	0	female
604	2002	17-Jun-03	04:30	2003	17.29999924	11.60000038	74	26.25	0	female
604	2002	17-Oct-03	08:20	2003	17.10000038	NA	75	27.25	0	female
604	2002	08-Mar-04	07:00	2004	17.39999962	12	75	27.20000076	0	female
604	2002	17-May-04	13:00	2004	17.60000038	12.10000038	75	27.39999962	0	female
604	2002	19-Jun-04	17:30	2004	17.20000076	12.30000019	75	28.20000076	0	female
604	2002	27-Nov-04	08:35	2004	17.39999962	12.30000019	76	27.39999962	0	female
604	2002	16-Jul-05	17:40	2005	17.10000038	11.5	75	27.20000076	0	female
604	2002	17-Nov-05	08:45	2005	17.39999962	12	77	26.10000038	0	female
605	2002	06-Mar-04	08:13	2004	18.5	12.80000019	77	28	0	female
605	2002	07-May-04	09:20	2004	NA	NA	NA	NA	0	female
605	2002	23-Nov-04	17:32	2004	18.39999962	12.39999962	78	27.89999962	0	female
615	2002	12-Jun-03	04:00	2003	18.29999924	12.19999981	76	25.5	0	female
622	2002	18-Oct-03	08:40	2003	17.5	NA	76	24.5	0	female
622	2002	24-May-06	15:00	2006	17.20000076	12.30000019	76	26.89999962	0	female
622	2002	06-Feb-07	10:40	2007	17.5	13	77	24.5	0	female
626	2002	04-Jul-03	07:20	2003	18.5	13.39999962	77	26.75	1	male
626	2002	18-Oct-03	08:50	2003	18.29999924	NA	79	27	1	male
645	2002	30-Jun-03	18:40	2003	19.5	13.69999981	80	32.75	1	male
646	2002	05-Jun-04	18:00	2004	19.79999924	14	80	32.5	0	female
646	2002	23-Nov-04	17:36	2004	19.70000076	13.5	81	30.70000076	0	female
646	2002	18-Jul-05	14:55	2005	19.39999962	14	80	32.59999847	0	female
646	2002	19-Oct-05	11:00	2005	NA	NA	79	32.70000076	0	female
646	2002	16-Nov-05	15:10	2005	19.89999962	14	81	33	0	female
649	2002	30-May-03	12:00	2003	19	12.69999981	74	26.75	0	female
649	2002	06-Jul-03	07:50	2003	19	12.80000019	76	25.5	0	female
649	2002	09-Mar-04	07:36	2004	19.20000076	12.80000019	76	26.5	0	female
649	2002	27-May-04	06:10	2004	19	13	76	26.5	0	female
649	2002	27-Nov-04	08:15	2004	19	12.39999962	76	26	0	female
649	2002	10-Jul-05	11:25	2005	18.79999924	12.19999981	77	27.79999924	0	female
649	2002	17-Nov-05	20:00	2005	19.29999924	12.39999962	77	27.10000038	0	female
650	2002	26-May-03	12:00	2003	19.70000076	12.80000019	78	28.25	1	male
650	2002	07-Mar-04	11:50	2004	20	12.89999962	79	27	1	male
650	2002	24-Nov-04	16:15	2004	20	13	80	29.5	1	male
650	2002	24-May-05	12:00	2005	19.79999924	12.69999981	80	28.20000076	1	male
650	2002	15-Jun-06	13:00	2006	19.39999962	13.5	79	29.5	1	male
650	2002	30-Jul-06	16:45	2006	NA	NA	NA	29.60000038	1	male
650	2002	10-Feb-07	08:35	2007	19.70000076	13	80	28.39999962	1	male
660	2002	12-Jun-03	13:00	2003	17.20000076	12.5	77	27	1	male
660	2002	25-Nov-04	12:13	2004	17.20000076	13.5	79	26.10000038	1	male
661	2002	07-Mar-04	10:06	2004	19.39999962	15.19999981	79	26.89999962	1	male
661	2002	30-May-04	12:40	2004	19.20000076	13.39999962	80	28.79999924	1	male
661	2002	23-Nov-04	10:14	2004	19.39999962	13.10000038	80	27.79999924	1	male
661	2002	28-Jul-05	16:10	2005	19.39999962	13.60000038	80	NA	1	male
661	2002	16-Nov-05	08:15	2005	19.5	14	81	29.60000038	1	male
661	2002	26-May-06	15:00	2006	19.10000038	14.30000019	81	28.79999924	1	male
661	2002	17-May-07	07:30	2007	19.5	13.69999981	80	27.29999924	1	male
661	2002	01-Dec-07	NA	2007	19.5	13.39999962	80	27.20000076	1	male
663	2002	06-Jul-03	11:40	2003	17.5	12.69999981	74	25.5	1	male
663	2002	08-Jul-04	20:20	2004	17.60000038	13	76	26	1	male
663	2002	19-Jul-04	17:20	2004	17.29999924	12.69999981	77	26.39999962	1	male
663	2002	26-Jul-04	11:45	2004	17.39999962	12.89999962	76	26.29999924	1	male
670	2002	28-May-03	12:00	2003	18.29999924	13.39999962	74	31	0	female
670	2002	21-Jun-03	04:30	2003	18.29999924	13.19999981	74	27	0	female
670	2002	17-Oct-03	08:40	2003	18.5	NA	75	27.25	0	female
704	2002	08-Jun-04	09:20	2004	19	14.10000038	78	29	0	female
704	2002	24-Nov-04	16:50	2004	19.5	13.39999962	79	32.20000076	0	female
704	2002	16-Jul-05	18:15	2005	19.20000076	13.80000019	79	29.20000076	0	female
704	2002	16-Nov-05	11:55	2005	19.39999962	13.39999962	79	29.60000038	0	female
725	2002	11-Mar-04	14:50	2004	17.89999962	13.10000038	81	25.20000076	1	male
725	2002	28-Nov-04	08:50	2004	17.79999924	13	82	NA	1	male
725	2002	30-May-06	13:00	2006	17.60000038	13.80000019	81	24.5	1	male
4382	2002	12-Jun-03	11:00	2003	18.10000038	NA	NA	27.5	0	female
4382	2002	17-Jun-04	11:20	2004	18	13.5	79	25.20000076	0	female
4382	2002	23-Nov-04	17:00	2004	18.39999962	13.19999981	78	26	0	female
4382	2002	14-Nov-05	17:20	2005	18.10000038	13.30000019	78	29.20000076	0	female
4421	2002	16-Oct-03	15:30	2003	19.60000038	NA	79	26	1	male
4421	2002	18-May-04	19:50	2004	19.79999924	12.39999962	78	29.39999962	1	male
4421	2002	09-Aug-04	19:00	2004	19.20000076	13	75	27.5	1	male
4421	2002	16-Aug-05	11:00	2005	19.29999924	12.5	76	28.5	1	male
4421	2002	17-Nov-05	20:10	2005	19.20000076	13.19999981	80	28.20000076	1	male
4422	2002	11-Mar-04	08:45	2004	18.29999924	13.10000038	78	26.20000076	1	male
4422	2002	25-Nov-04	09:25	2004	18.20000076	13.5	79	26.20000076	1	male
4423	2002	08-May-04	12:00	2004	17	13.5	77	25.70000076	1	male
4423	2002	25-Nov-04	09:45	2004	17	12.80000019	78	25.60000038	1	male
4423	2002	01-Jul-05	16:40	2005	16.5	13	77	25.79999924	1	male
4424	2002	28-May-03	12:00	2003	19.79999924	13.89999962	77	28	0	female
4424	2002	08-Jul-03	10:00	2003	19.70000076	15	78	NA	0	female
4424	2002	17-Oct-03	11:40	2003	20.10000038	NA	78	31.75	0	female
4424	2002	27-May-04	07:10	2004	19.89999962	13.89999962	79	29	0	female
4424	2002	21-Jun-04	17:00	2004	19	14.10000038	79	29.39999962	0	female
4424	2002	23-Nov-04	08:55	2004	19.70000076	14	79	28.79999924	0	female
4424	2002	19-Jun-05	08:55	2005	19.79999924	14.60000038	79	28.79999924	0	female
4424	2002	17-Nov-05	17:15	2005	19.89999962	13.39999962	79	31	0	female
4424	2002	13-May-06	18:00	2006	20	14	71	35.5	0	female
494	2003	08-Jul-04	20:30	2004	18.79999924	13.60000038	80	28.20000076	1	male
494	2003	27-Nov-04	15:50	2004	19	13	82	31.20000076	1	male
494	2003	16-Nov-05	10:00	2005	18.89999962	13.30000019	81	30.5	1	male
494	2003	18-May-06	16:15	2006	18.79999924	13.10000038	82	29.20000076	1	male
494	2003	13-Aug-06	13:50	2006	18.89999962	12.80000019	81	29.5	1	male
494	2003	17-Aug-06	16:15	2006	19	12.5	81	29.5	1	male
495	2003	17-Oct-03	16:50	2003	18.79999924	NA	79	28.5	1	male
499	2003	29-Nov-04	13:45	2004	18.79999924	13.5	80	32	1	male
499	2003	05-Aug-05	09:05	2005	18.89999962	13.5	79	26.89999962	1	male
500	2003	05-Jun-04	18:30	2004	18.89999962	14	78	28	1	male
500	2003	26-May-06	17:00	2006	18.60000038	13.60000038	79	29.5	1	male
504	2003	08-Jun-04	09:30	2004	18	13.60000038	79	24.60000038	1	male
504	2003	25-Nov-04	15:15	2004	18.20000076	13.39999962	79	27	1	male
504	2003	30-May-05	11:55	2005	18.39999962	13.19999981	79	26	1	male
504	2003	17-Nov-05	18:35	2005	18.60000038	13.19999981	79	27.39999962	1	male
505	2003	10-Mar-04	09:05	2004	18.10000038	13.10000038	79	24.5	1	male
512	2003	21-May-04	09:50	2004	18.5	15	77	27.39999962	0	female
512	2003	01-Jul-04	07:30	2004	18	14.30000019	77	26.79999924	0	female
512	2003	01-Jul-05	15:55	2005	18.5	14.5	78	27.89999962	0	female
512	2003	16-Nov-05	16:45	2005	18.79999924	14.10000038	78	24.5	0	female
513	2003	17-Oct-03	09:15	2003	19.39999962	NA	79	28	1	male
513	2003	09-Jun-04	08:00	2004	19.39999962	14.30000019	80	26.60000038	1	male
513	2003	22-Nov-04	16:10	2004	19.5	14	82	32	1	male
517	2003	09-Mar-04	08:30	2004	20.10000038	13.80000019	80	31.5	1	male
517	2003	10-Mar-04	12:25	2004	20.10000038	13.5	80	31.20000076	1	male
517	2003	11-Mar-04	09:30	2004	20.10000038	13.89999962	80	31.10000038	1	male
517	2003	27-May-04	06:40	2004	20.10000038	13.80000019	81	31	1	male
517	2003	23-Nov-04	08:20	2004	20.20000076	13.30000019	82	31.79999924	1	male
521	2003	10-Mar-04	12:40	2004	18.70000076	13	78	25.60000038	0	female
521	2003	11-Mar-04	09:28	2004	18.5	13.19999981	78	25.39999962	0	female
521	2003	22-Nov-04	19:55	2004	18.39999962	12.80000019	78	26.79999924	0	female
524	2003	22-Jul-04	13:10	2004	18.20000076	13	73	25.5	0	female
524	2003	25-Nov-04	12:58	2004	18.20000076	12.5	75	24.79999924	0	female
524	2003	20-Jun-05	07:00	2005	18.20000076	12.80000019	74	24	0	female
524	2003	17-May-06	09:30	2006	18.10000038	13	75	23.79999924	0	female
529	2003	06-Mar-04	09:42	2004	19.70000076	12.69999981	79	28.20000076	1	male
533	2003	11-Mar-04	10:08	2004	18.79999924	12.39999962	75	26.79999924	0	female
533	2003	28-Jul-05	16:50	2005	18.20000076	12.5	73	26.39999962	0	female
537	2003	11-Mar-04	14:16	2004	19.60000038	13	81	29.39999962	1	male
540	2003	12-May-04	18:50	2004	17.79999924	13.39999962	75	28.79999924	0	female
540	2003	20-May-04	16:00	2004	NA	NA	NA	30	0	female
540	2003	16-Jun-04	11:20	2004	18	13.80000019	74	27.70000076	0	female
540	2003	24-Nov-04	16:25	2004	18	12.80000019	76	30.60000038	0	female
540	2003	06-Jun-05	11:45	2005	18.20000076	14	76	25.79999924	0	female
540	2003	18-Jul-05	15:05	2005	17.89999962	13.19999981	74	27.70000076	0	female
542	2003	17-Oct-03	12:40	2003	18.70000076	NA	77	31.5	0	female
542	2003	07-Mar-04	12:57	2004	NA	NA	NA	NA	0	female
542	2003	08-Mar-04	11:40	2004	18.79999924	13.80000019	77	29.5	0	female
542	2003	08-Jun-04	17:10	2004	18.70000076	13.5	77	29	0	female
542	2003	08-Jul-04	19:40	2004	17.89999962	13.89999962	75	29.89999962	0	female
542	2003	26-Jun-05	11:50	2005	18.89999962	13.69999981	76	28.5	0	female
542	2003	25-Jun-06	12:15	2006	18.79999924	14.10000038	77	30	0	female
542	2003	10-Feb-07	08:30	2007	18.79999924	13.89999962	78	28.20000076	0	female
551	2003	13-Jun-04	07:00	2004	18.5	13.89999962	75	27.10000038	0	female
555	2003	16-Oct-03	16:00	2003	19	NA	73	27	0	female
556	2003	24-Nov-04	08:10	2004	19.5	13.69999981	77	26.20000076	0	female
560	2003	18-Oct-03	09:10	2003	19	NA	76	30	0	female
560	2003	23-Nov-04	11:09	2004	19	13.60000038	78	28.20000076	0	female
560	2003	18-Jul-05	15:30	2005	19	13.80000019	77	28.20000076	0	female
560	2003	16-Nov-05	10:05	2005	19.29999924	13.19999981	78	29.5	0	female
562	2003	07-Mar-04	13:05	2004	19.79999924	14.39999962	77	30.79999924	0	female
569	2003	25-Nov-04	10:00	2004	17.70000076	13	76	26.5	0	female
569	2003	22-Jun-05	09:40	2005	17.39999962	14.5	75	24.5	0	female
571	2003	18-Oct-03	07:45	2003	19.79999924	NA	77	27	0	female
571	2003	25-Nov-04	09:50	2004	19.89999962	13.80000019	78	26.89999962	0	female
571	2003	16-Nov-05	10:50	2005	20	14.10000038	77	30.39999962	0	female
571	2003	19-May-06	15:25	2006	19.89999962	14.69999981	78	31.60000038	0	female
735	2003	28-May-03	12:00	2003	17.29999924	NA	NA	25	0	female
750	2003	17-Oct-03	11:50	2003	17	NA	75	27.25	0	female
750	2003	25-Nov-04	15:32	2004	17	12.10000038	77	25.20000076	0	female
750	2003	15-Nov-05	09:40	2005	17	12.5	77	24.10000038	0	female
750	2003	20-May-06	16:10	2006	17.10000038	12	77	24.79999924	0	female
750	2003	06-Feb-07	08:36	2007	17.39999962	12.5	77	23.20000076	0	female
753	2003	06-Jun-04	18:00	2004	18.29999924	13.19999981	78	25.5	0	female
753	2003	22-Nov-04	18:25	2004	18.5	12.89999962	78	29.70000076	0	female
753	2003	25-Nov-04	11:25	2004	18.5	12.80000019	78	24.60000038	0	female
753	2003	26-Nov-04	15:06	2004	18.60000038	12.80000019	79	26.79999924	0	female
759	2003	29-May-03	12:00	2003	17.5	NA	NA	25.25	1	male
765	2003	21-May-04	10:10	2004	17.60000038	13	76	25.89999962	1	male
765	2003	01-Jul-04	07:20	2004	17.5	13	76	25.70000076	1	male
765	2003	25-Nov-04	12:45	2004	17.79999924	12.5	77	27.39999962	1	male
765	2003	19-Jun-05	11:40	2005	17.60000038	12.69999981	77	27.89999962	1	male
765	2003	16-Nov-05	16:55	2005	17.79999924	12.80000019	76	27.79999924	1	male
765	2003	20-May-06	16:30	2006	17.5	13.30000019	77	27.79999924	1	male
784	2003	18-Oct-03	08:00	2003	17.70000076	NA	76	26	0	female
784	2003	20-Jun-04	12:20	2004	17	13.69999981	75	27.39999962	0	female
784	2003	22-Jul-04	19:00	2004	17.70000076	13.19999981	76	27.5	0	female
784	2003	24-Nov-04	17:17	2004	17.89999962	12.80000019	77	27.39999962	0	female
784	2003	10-Aug-05	18:30	2005	17.70000076	13.19999981	76	27.79999924	0	female
784	2003	17-Nov-05	18:50	2005	18	13	76	25.39999962	0	female
784	2003	30-Jul-06	13:00	2006	17.79999924	13.19999981	77	25.70000076	0	female
784	2003	06-Feb-07	08:45	2007	18.10000038	13.10000038	77	25.60000038	0	female
818	2003	10-Mar-04	10:20	2004	20	12.80000019	81	25.20000076	1	male
818	2003	03-Jul-04	18:20	2004	19.89999962	13	81	26.70000076	1	male
818	2003	25-Nov-04	09:10	2004	20	12.80000019	82	25.20000076	1	male
818	2003	17-Nov-05	19:00	2005	19.79999924	13	82	28	1	male
819	2003	16-Oct-03	18:00	2003	18.39999962	NA	76	27.75	0	female
819	2003	10-Mar-04	15:35	2004	18.5	13.5	77	25.89999962	0	female
819	2003	11-Mar-04	09:43	2004	18.5	13.19999981	77	23.79999924	0	female
819	2003	22-Nov-04	16:47	2004	18.60000038	13.39999962	77	27.5	0	female
819	2003	22-May-05	15:30	2005	18.89999962	13.69999981	77	26.5	0	female
819	2003	15-Nov-05	10:55	2005	18.60000038	13.89999962	77	26.5	0	female
822	2003	06-Jun-04	18:20	2004	18.79999924	13.39999962	78	30	1	male
822	2003	24-Nov-04	11:37	2004	19.20000076	13.69999981	79	28	1	male
823	2003	07-Mar-04	07:50	2004	19.20000076	14	77	26.70000076	1	male
823	2003	25-May-04	09:20	2004	18.79999924	14.5	77	27.20000076	1	male
823	2003	27-May-05	16:00	2005	18.70000076	14.10000038	77	28.60000038	1	male
823	2003	23-Jun-05	08:50	2005	18.79999924	13.69999981	77	26.5	1	male
831	2003	17-Oct-03	09:10	2003	19.20000076	NA	78	27.5	1	male
831	2003	10-May-04	12:00	2004	19.20000076	13.69999981	78	29.79999924	1	male
831	2003	24-Nov-04	13:00	2004	19.39999962	12.69999981	80	26	1	male
832	2003	09-Jun-04	10:00	2004	19.39999962	14.5	79	27.20000076	0	female
832	2003	06-Jul-04	19:10	2004	19.5	13.69999981	78	32.40000153	0	female
832	2003	22-Jul-04	19:10	2004	19.39999962	14	78	31.79999924	0	female
843	2003	18-Oct-03	08:20	2003	18.29999924	NA	78	27.25	0	female
843	2003	25-Nov-04	12:28	2004	18.5	13.5	78	28.10000038	0	female
843	2003	18-Nov-05	11:20	2005	18.70000076	13.60000038	77	26.79999924	0	female
843	2003	22-May-06	11:55	2006	18.60000038	13.39999962	77	28.5	0	female
843	2003	06-Feb-07	08:15	2007	18.89999962	13.5	78	28.10000038	0	female
857	2003	27-Jun-04	11:13	2004	17	13.5	77	29.5	0	female
857	2003	25-Nov-04	12:00	2004	17.79999924	13.69999981	78	30.60000038	0	female
860	2003	09-Jun-04	10:30	2004	18.5	13.39999962	76	26.39999962	0	female
860	2003	24-Nov-04	15:28	2004	18.5	13	77	31.5	0	female
860	2003	30-May-05	11:40	2005	18.20000076	13.39999962	77	27.39999962	0	female
860	2003	07-Aug-05	07:15	2005	18.20000076	13.30000019	76	26.20000076	0	female
860	2003	18-Nov-05	11:25	2005	18.60000038	12.80000019	77	25.5	0	female
860	2003	07-Jul-06	14:45	2006	18.5	13.80000019	77	26.5	0	female
860	2003	10-Feb-07	09:00	2007	18.5	13.30000019	78	26.20000076	0	female
860	2003	01-Dec-07	NA	2007	17.89999962	12.69999981	78	28.10000038	0	female
860	2003	04-Dec-07	NA	2007	17.89999962	12.39999962	78	26.10000038	0	female
885	2003	16-Oct-03	17:25	2003	17.60000038	NA	73	28.75	0	female
885	2003	25-Nov-04	14:56	2004	17.79999924	13.5	74	27.60000038	0	female
885	2003	17-Nov-05	12:05	2005	18	13.19999981	74	28.5	0	female
885	2003	20-May-06	15:50	2006	17.79999924	13.39999962	74	28.39999962	0	female
892	2003	08-Jun-04	07:30	2004	18.39999962	13	76	27.79999924	0	female
892	2003	26-Nov-04	17:50	2004	18.5	13	77	30.20000076	0	female
892	2003	23-Jun-05	08:40	2005	18.5	13.5	76	27.39999962	0	female
892	2003	20-Nov-05	09:15	2005	18.70000076	13.89999962	77	26.79999924	0	female
892	2003	15-May-06	11:00	2006	18.79999924	13.19999981	77	28.60000038	0	female
892	2003	17-Aug-06	18:00	2006	18.70000076	12.80000019	76	31	0	female
898	2003	17-Oct-03	16:15	2003	16.39999962	NA	74	29	1	male
898	2003	18-Oct-03	09:20	2003	NA	NA	NA	25	1	male
902	2003	16-Oct-03	18:10	2003	18.70000076	NA	79	30	1	male
902	2003	07-May-04	18:00	2004	19.20000076	13.80000019	80	30.39999962	1	male
902	2003	08-Jul-04	20:10	2004	18.60000038	13.69999981	78	27.89999962	1	male
902	2003	28-Nov-04	08:30	2004	19	13.89999962	80	28.5	1	male
902	2003	14-Jun-05	15:50	2005	18.79999924	14.10000038	79	29	1	male
902	2003	15-Nov-05	09:15	2005	18.79999924	13.60000038	80	28.70000076	1	male
903	2003	12-Jun-04	17:30	2004	19	13.69999981	77	29.60000038	0	female
903	2003	23-Nov-04	15:13	2004	19.29999924	13.30000019	78	27.89999962	0	female
903	2003	03-Aug-05	17:00	2005	19.20000076	13.39999962	78	30.20000076	0	female
