,rating,year,max_players,log.play.time,two.players,three.players,weight,mech.pca.1,mech.pca.2,mech.pca.3,log.owned,log.n.ratings
genoa,7.14167,2001,5,2.07918124604762,1.18478260869565,1.64705882352941,3.0862,1.11148250626789,-0.733836564256064,-1.34291212690517,3.81597600097199,3.7383047930741
polis-fight-hegemony,7.78612,2012,2,2.07918124604762,3,0,3.6,0.509832139694398,0.000810800094487,1.9628899524848,3.43949059038968,3.18412335423967
triumph-tragedy,8.37943,2015,3,2.38021124171161,1.58620689655172,2.89795918367347,3.2115,0.131340017801501,0.871692220860852,1.20396168382486,3.26552533521907,2.97220283837906
jambo,7.05427,2004,2,1.65321251377534,2.96103896103896,0,2.072,-1.57988302894968,0.434470999287104,-0.920848459435033,3.95530282276169,3.86557770741993
coal-baron,7.32039,2013,4,1.8750612633917,2,2.59459459459459,2.5695,-1.43592651526996,-2.41993939208214,-0.306303503136038,3.56902258602956,3.48572142648158
cuba-libre,7.80934,2013,4,2.25527250510331,1.96666666666667,1.875,3.4577,1.40913697817218,0.769384387083821,1.78282584753388,3.49623754516674,3.15136985024746
coloretto,6.97239,2003,5,1.47712125471966,1.63492063492063,2.27522935779817,1.2906,-2.01238660649954,-0.122879367242378,-1.24719064256282,4.23954972084047,4.14469871864312
maharaja-game-palace-building-india,7.16823,2004,5,1.95424250943932,1.4,1.9375,3.2,0.420349189555845,0.241036948546834,1.71373833302979,3.69783936821836,3.65079303965193
tragedy-looper,7.37854,2011,4,2.07918124604762,1.88888888888889,1.92982456140351,3.4444,0.938775734588195,-1.02277506522166,-0.336398300441757,3.73471984165568,3.4320066872696
web-power,7.30836,2000,5,1.77815125038364,1.05,2.8,2.4583,-1.66844347025759,0.656875836560748,0.049603717533032,3.44855173920158,3.48529543872609
saint-petersburg-second-edition,7.63098,2014,5,1.77815125038364,2.23529411764706,2.4375,2.7209,-2.01238660649954,-0.122879367242378,-1.24719064256282,3.42926766643317,3.23095955574857
carcassonne-castle,7.09045,2003,2,1.47712125471966,2.9672131147541,0,1.9842,-0.713491257135114,-2.51106560904538,1.74941912561975,3.96689229586714,3.81023251799508
between-two-cities,7.1251,2015,7,1.30102999566398,1.375,1.98076923076923,1.8069,-2.24692221471272,-2.10640833784526,-1.39157395492376,3.83796701836865,3.70859084515034
blue-moon-city,7.0558,2006,4,1.77815125038364,2.01315789473684,2.56578947368421,2.3001,0.771571072664548,-1.44990423580183,-2.21758703461658,3.80002935924413,3.83078107560636
core-worlds,7.24717,2011,5,2.07918124604762,2.18,2.75925925925926,2.8856,-1.5747977114558,0.987410991095382,-0.930517570255247,3.62685341466673,3.52426626876698
carcassonne-city,7.21179,2004,4,1.65321251377534,2.62222222222222,2.725,2.2658,-0.713491257135114,-2.51106560904538,1.74941912561975,3.7394141026987,3.58058287681437
ascension-deckbuilding-game,7.05016,2010,4,1.47712125471966,2.70700636942675,2.13333333333333,2.1553,-1.5747977114558,0.987410991095382,-0.930517570255247,3.97932069738202,3.95041353936938
first-class,7.69776,2016,4,1.77815125038364,2.15789473684211,2.38888888888889,2.7045,-2.01238660649954,-0.122879367242378,-1.24719064256282,3.39287274540208,3.19755621315354
ascension-storm-souls,7.36324,2011,4,1.47712125471966,2.78125,2.35483870967742,2.35,-1.5747977114558,0.987410991095382,-0.930517570255247,3.63598611180083,3.45285933579585
flick-em,7.1845,2015,10,1.47712125471966,2.375,1.67647058823529,1.3451,-0.385309890120143,-0.197001483907866,0.91368115019242,3.91850213963617,3.61521333480136
potion-explosion,7.22397,2015,4,1.77815125038364,2.39583333333333,2.34,1.7143,-1.20139090705678,-0.436410421479261,-0.161920190775092,3.78354628227035,3.58815961638309
thunderstone-dragonspire,7.3934,2011,5,1.65321251377534,2.65217391304348,2.56,2.6991,-1.5747977114558,0.987410991095382,-0.930517570255247,3.60064623566239,3.38524868240322
san-marco,7.18895,2001,4,1.95424250943932,1.07228915662651,2.86075949367089,2.6832,-1.2899513483647,-0.214005584205617,0.808531986192972,3.59571661994342,3.583765368285
santiago,7.14992,2003,5,1.8750612633917,1.01204819277108,1.22429906542056,2.4979,-0.713491257135114,-2.51106560904538,1.74941912561975,3.58983794314746,3.63628725209851
legacy-testament-duke-de-crecy,7.27219,2013,4,1.77815125038364,2.40677966101695,2.421875,2.7129,-2.39087872839244,0.748002053523988,-2.00611891122276,3.61552922363713,3.49136169383427
lords-xidit,7.27185,2014,5,1.95424250943932,1.03225806451613,1.58139534883721,2.635,-0.478955648921935,-0.5275366384425,1.8938024379807,3.66435987455114,3.48301642014413
stronghold,7.26459,2009,4,2.07918124604762,2.75862068965517,2,3.678,0.420349189555845,0.241036948546834,1.71373833302979,3.6917885244027,3.4945719842302
wits-wagers,6.98349,2005,7,1.39794000867204,1.01176470588235,1.21348314606742,1.2239,-0.385309890120143,-0.197001483907866,0.91368115019242,4.13817633957304,4.00642325250764
d-day-omaha-beach,8.23502,2009,2,2.68124123737559,2,0,3.3716,-0.385309890120143,-0.197001483907866,0.91368115019242,3.37966803403365,2.99166900737995
louis-xiv,7.111,2005,4,2,1.83636363636364,1.98181818181818,3.007,-0.552514552043789,-0.624130654488036,-0.967507583982402,3.77480883031071,3.69888313675259
hawaii,7.2234,2011,5,1.95424250943932,2.28,2.67391304347826,2.8939,0.735704345587537,-0.925067983148372,-0.113099262143227,3.566083784168,3.53019969820308
star-wars-queens-gambit,7.55689,2000,4,2.07918124604762,2.94594594594595,1.05555555555556,2.5,-0.385309890120143,-0.197001483907866,0.91368115019242,3.34163233577805,3.27623195792183
thunderstone,7.00603,2009,5,1.77815125038364,2.32,2.64,2.505,-1.5747977114558,0.987410991095382,-0.930517570255247,3.98059415577622,3.95640857119583
dungeons-dragons-wrath-ashardalon-board-game,7.21458,2011,5,1.77815125038364,2.15217391304348,2.55737704918033,2.6283,3.94788259738999,-0.453920538935841,-1.47415530322422,3.94689419510233,3.65829765030819
skull,7.0782,2011,6,1.65321251377534,1.02439024390244,1.55102040816327,1.168,-0.763802012013039,0.673879936858499,0.15475288153248,3.88924566089298,3.76155198856418
blokus,6.94117,2000,4,1.30102999566398,1.99285714285714,1.30970149253731,1.7932,-0.619845498333323,-2.18053045451075,0.769297837831475,4.32405598681495,4.23281829262736
hyperborea,7.32528,2014,6,1.95424250943932,1.95,2.39705882352941,3.1888,2.86544904997186,-1.31280313200746,-0.56312152994004,3.5729877081982,3.45270622651103
last-night-earth-zombie-game,7.02304,2007,6,1.95424250943932,2.06785714285714,2.29757785467128,2.2875,2.24530485078875,1.24273446314431,-0.983004121249983,4.19733570313006,4.08371756389895
lorenzo-il-magnifico,7.80609,2016,4,2.07918124604762,2,2.31034482758621,3.25,0.691787037531207,1.41345059585534,-0.282565892042121,3.26316246496222,3.13225968953104
empires-age-discovery,8.0485,2015,6,2.17609125905568,1.33333333333333,2.0625,3.4,-0.395731827380793,0.001628010975439,0.638136992062272,3.32139127831169,3.02816441942447
runebound-third-edition,7.60464,2015,4,2.25527250510331,2.63768115942029,2.203125,2.7612,1.50278273697397,1.09991954161846,0.802704559745605,3.55618184665291,3.28352736486169
thunder-alley,7.4186,2014,7,1.95424250943932,1.76744186046512,2.1063829787234,2.3684,-0.763802012013039,0.673879936858499,0.15475288153248,3.47668674294564,3.35044185653506
britannia,7.22729,1986,5,2.38021124171161,1.05128205128205,1.1505376344086,3.1716,1.50278273697397,1.09991954161846,0.802704559745605,3.71070956572434,3.55762748842683
co,7.25979,2012,5,2.07918124604762,1.7843137254902,2.28571428571429,3.8817,-1.2899513483647,-0.214005584205617,0.808531986192972,3.58126680527367,3.47450763911698
finca,7.05828,2009,4,1.65321251377534,2.62251655629139,2.36923076923077,2.0892,-1.20139090705678,-0.436410421479261,-0.161920190775092,3.72378393696533,3.75197157473633
ascension-return-fallen,7.34222,2011,2,1.47712125471966,2.88888888888889,0,2.1892,-1.5747977114558,0.987410991095382,-0.930517570255247,3.63397315578967,3.4344092075875
palaces-carrara,7.26004,2012,4,1.77815125038364,2.26666666666667,2.27906976744186,2.6085,-1.43592651526996,-2.41993939208214,-0.306303503136038,3.53706314278162,3.45438746714695
super-motherload,7.57904,2015,4,1.8750612633917,2.63157894736842,2.33333333333333,2.3099,-0.915113798685078,-0.780484384326442,-1.24529587674689,3.39984671271292,3.22089224921952
cacao,7.1403,2015,4,1.65321251377534,2.08888888888889,2.66666666666667,1.8174,-1.09198337902801,-1.64018418827902,0.990490856959813,3.7279477095448,3.62551822897164
space-hulk-death-angel-card-game,6.98821,2010,6,1.47712125471966,2.25287356321839,2.15789473684211,2.4086,1.12429061508107,1.97080096238482,0.043776291085665,4.24378191609379,3.9923767597988
las-vegas,7.06938,2012,5,1.47712125471966,1.70422535211268,2.1830985915493,1.21,0.509832139694398,0.000810800094487,1.9628899524848,3.78311713749047,3.70893053580662
antike,7.12971,2005,6,2.07918124604762,1.375,1.80645161290323,3.0228,-0.478955648921935,-0.5275366384425,1.8938024379807,3.55010599934759,3.63508143601087
netrunner,7.4618,1996,2,1.65321251377534,2.96774193548387,0,2.9113,-0.385309890120143,-0.197001483907866,0.91368115019242,3.46404220543881,3.32797162362301
la-citta,7.0964,2000,5,2.07918124604762,1.71929824561404,2.25396825396825,3.2729,-0.403472720870197,-2.925601054049,-0.362631738503621,3.76774936734558,3.66866541545449
mexica,7.18613,2002,4,1.95424250943932,1.71428571428571,2.425,2.757,0.610594367573223,-3.33683919035917,0.499339674985576,3.71533468379231,3.54107976777663
churchill,7.77436,2015,3,2.47712125471966,1.45945945945946,2.89655172413793,3.2313,-0.385309890120143,-0.197001483907866,0.91368115019242,3.39759243403812,3.13417710757677
red7,7.01661,2014,4,1.47712125471966,2.26582278481013,2.38271604938272,1.6654,-1.57988302894968,0.434470999287104,-0.920848459435033,4.00294320687633,3.82229887126237
scoville,7.22885,2014,6,1.95424250943932,1.88,2.41176470588235,2.7956,0.122694717651556,-1.26218400279305,-1.41199964140927,3.68051680938125,3.48072537898849
battles-westeros,7.38883,2010,2,2.07918124604762,2.96296296296296,0,3.1836,2.24530485078875,1.24273446314431,-0.983004121249983,3.63838940766534,3.3807537708039
battlecon-war-indines,7.8547,2010,4,1.17609125905568,2.88461538461538,1.72222222222222,2.6923,0.13550282646474,1.44245352384783,-0.025311223418434,3.38934331125208,3.10687054447865
merchant-venus-second-edition,7.24927,2012,4,2.38021124171161,2.13333333333333,2.6,3.0739,0.603477898496189,0.331345954629121,0.982768664696519,3.74130920889957,3.46746010950726
concept,6.97409,2013,12,1.60205999132796,1.62,1.75,1.4552,-0.385309890120143,-0.197001483907866,0.91368115019242,4.10608885838244,3.9231403560252
conflict-heroes-storms-steel-kursk-1943,7.78194,2009,4,2.07918124604762,2.96551724137931,1.84615384615385,3.1258,1.72449213420387,-0.396720544611385,-0.044011747639129,3.3701428470511,3.13065534902203
attika,7.02892,2003,4,1.77815125038364,2.70348837209302,2.13245033112583,2.3759,0.501168737374357,-2.90859695375125,-0.257482574504173,3.73679475492436,3.7748817658188
dream-factory,7.07466,2000,5,1.77815125038364,1.31578947368421,2,2.1195,-1.20139090705678,-0.436410421479261,-0.161920190775092,3.66501782541247,3.64904263408618
tide-iron,7.25032,2007,4,2.07918124604762,2.90909090909091,1.39285714285714,3.4593,1.34600001231097,0.47416087615498,-0.802940016299069,3.73973052856472,3.54007908880417
tammany-hall,7.29211,2007,5,1.95424250943932,1.02439024390244,1.84313725490196,2.8071,0.420349189555845,0.241036948546834,1.71373833302979,3.55424680816611,3.4144719496293
wilderness-war,7.74292,2001,2,2.25527250510331,2.91666666666667,0,3.2727,0.603477898496189,0.331345954629121,0.982768664696519,3.50433491180246,3.14488541828714
princes-renaissance,7.46557,2003,6,2.25527250510331,1,1.16666666666667,3.5112,1.40913697817218,0.769384387083821,1.78282584753388,3.32592595577147,3.26078666865498
smash-pretty-pretty-smash,7.46148,2015,2,1.65321251377534,2,0,2.1667,0.041857067662949,1.1119183693132,0.954810064369845,3.86403618272577,3.31470969295517
smash-monster-smash,7.45903,2014,2,1.65321251377534,1.83333333333333,0,2.2973,0.041857067662949,1.1119183693132,0.954810064369845,3.8278214276828,3.30770992340481
roll-through-ages-bronze-age,6.91352,2008,4,1.65321251377534,2.5,2.43971631205674,1.789,0.603477898496189,0.331345954629121,0.982768664696519,4.04469651711019,4.00182021703833
legendary-encounters-predator-deck-building-game,7.674,2015,5,1.65321251377534,2.08,2.72,2.7273,-1.19630558956291,0.116529570329017,-0.171589301595306,3.54082981411108,3.17289469775218
fuse,7.23252,2015,5,1,2,2.32142857142857,1.7857,0.603477898496189,0.331345954629121,0.982768664696519,3.68042617085815,3.46731206298055
discoveries,7.22405,2015,4,1.77815125038364,1.92857142857143,2.6,2.3643,-0.212603118440449,0.091937017057726,-0.092832676270994,3.63387226265833,3.44451320633404
morels,7.08204,2012,2,1.47712125471966,2.95744680851064,0,1.7291,-2.39087872839244,0.748002053523988,-2.00611891122276,3.89053279192775,3.66067578833852
adrenaline,7.36571,2016,5,1.77815125038364,1.05263157894737,1.64,2.0857,-0.478955648921935,-0.5275366384425,1.8938024379807,3.50974001557038,3.33905373570914
mr-jack-new-york,7.32055,2009,2,1.47712125471966,2.96153846153846,0,2.5435,1.83808057306597,-0.254201478232322,-0.516462405392671,3.52608069180203,3.37621185028267
vinci,7.12802,1999,6,1.95424250943932,1.15217391304348,2,2.7829,0.420349189555845,0.241036948546834,1.71373833302979,3.53731527311201,3.57077636879475
study-emerald,7.26618,2013,5,1.95424250943932,1.34426229508197,1.83561643835616,3.4338,-1.66844347025759,0.656875836560748,0.049603717533032,3.46374372124706,3.40823996531185
castles-burgundy-card-game,7.25964,2016,4,1.77815125038364,2.32432432432432,2.39285714285714,2.5231,-2.39087872839244,0.748002053523988,-2.00611891122276,3.77342072329061,3.42045085910607
formula-de,6.99155,1991,10,2.07918124604762,1.41772151898734,1.73255813953488,1.9671,0.938775734588195,-1.02277506522166,-0.336398300441757,3.85775452205944,3.85229696582693
warhammer-40000-conquest,7.47632,2014,2,1.65321251377534,3,0,3.0583,-1.67352878775147,0.10393584475247,0.059272828353246,3.60422605308447,3.31764554322116
forbidden-island,6.85827,2010,4,1.47712125471966,2.11787072243346,2.35294117647059,1.7399,1.76452166994412,-0.350795494277857,-3.37777242735577,4.65058918882017,4.4398377608817
speicherstadt,7.06696,2010,5,1.65321251377534,1.47872340425532,2.25581395348837,2.2754,-1.20139090705678,-0.436410421479261,-0.161920190775092,3.62013605497376,3.61352470285365
wir-sind-das-volk,7.94413,2014,2,2.17609125905568,3,0,3.6038,-1.19630558956291,0.116529570329017,-0.171589301595306,3.34537373055909,3.03462845662532
history-world,7.13003,1991,6,2.25527250510331,1.140625,1.5,2.782,0.131340017801501,0.871692220860852,1.20396168382486,3.68115074993242,3.59988307207369
ricochet-robots,6.99409,1999,15,1.47712125471966,2.1304347826087,2.40909090909091,2.4476,2.05978997029587,-1.75084156446216,-1.36317871277741,3.80002935924413,3.80366192323622
wiz-war-eighth-edition,7.126,2012,4,1.77815125038364,1.70909090909091,2,2.2982,1.68129784840298,-0.879960143695797,-2.12210698143735,3.75671216016477,3.57840997033124
container,7.11284,2007,5,1.95424250943932,1,1.44736842105263,3.25,-1.20139090705678,-0.436410421479261,-0.161920190775092,3.42602301568988,3.55461028522616
oracle-delphi,7.44514,2016,4,2,2,2.7,3,3.94788259738999,-0.453920538935841,-1.47415530322422,3.45408227073109,3.25935492730803
6-nimmt,6.89204,1994,10,1.65321251377534,1.25806451612903,1.58421052631579,1.225,-0.763802012013039,0.673879936858499,0.15475288153248,4.20237932107962,4.07881918309885
rex-final-days-empire,7.157,2012,6,2.07918124604762,1.05172413793103,1.078125,3.2673,0.041857067662949,1.1119183693132,0.954810064369845,3.75891189239797,3.51560894923448
pictomania,7.37695,2011,6,1.39794000867204,1,1.77272727272727,1.5281,-0.385309890120143,-0.197001483907866,0.91368115019242,3.46389298898591,3.2973227142053
heroquest,7.03157,1989,5,1.95424250943932,1.725,2.12048192771084,2.1709,3.94788259738999,-0.453920538935841,-1.47415530322422,4.08887995610805,3.92205040216717
shadowrun-crossfire,7.29701,2014,4,1.77815125038364,1.90163934426229,1.81632653061224,2.8,0.513994948357637,0.571572103081468,0.733617045241507,3.6341748717626,3.39304846641678
mr-jack-pocket,7.00449,2010,2,1.17609125905568,2.97142857142857,0,1.8094,0.735704345587537,-0.925067983148372,-0.113099262143227,3.93550726582471,3.72057272036426
zombicide-season-3-rue-morgue,7.75883,2015,12,2.25527250510331,2.1,2.81818181818182,2.5,2.24530485078875,1.24273446314431,-0.983004121249983,3.64640372622307,3.15503222879097
tumblin-dice,7.16497,2004,4,1.47712125471966,2,2.21052631578947,1.0446,0.603477898496189,0.331345954629121,0.982768664696519,3.44669246637153,3.47377883464672
snow-tails,6.99696,2008,5,1.77815125038364,1.65384615384615,1.95,2.0512,0.357212223694641,-0.054186562382007,-0.872027530803168,3.71206014246107,3.69090455405497
lanterns-harvest-festival,7.05099,2015,4,1.47712125471966,2.25,2.31428571428571,1.5762,-1.81441863716286,-1.54905797131578,-1.06523177179598,3.91913041386061,3.67476931401543
zooloretto,6.87758,2007,5,1.65321251377534,1.52307692307692,2.13286713286713,1.8639,-1.43592651526996,-2.41993939208214,-0.306303503136038,4.16073856811258,4.07283787466309
battle-cry,7.16549,2000,2,1.65321251377534,2.8936170212766,0,2.1027,1.34600001231097,0.47416087615498,-0.802940016299069,3.5910646070265,3.50582803385484
ninjato,7.27491,2011,4,1.77815125038364,1.72972972972973,2.125,2.7697,-2.01238660649954,-0.122879367242378,-1.24719064256282,3.41430468812833,3.36398782974849
level-7-omega-protocol,7.5788,2013,6,1.95424250943932,1.75,2.12,3.0526,2.62379697268165,0.371853042377949,-0.224075852590042,3.46982201597816,3.17084820364331
dungeons-dragons-castle-ravenloft-board-game,6.98691,2010,5,1.77815125038364,2.16,2.36633663366337,2.5242,3.94788259738999,-0.453920538935841,-1.47415530322422,4.05846398560225,3.84310814199961
manila,7.01598,2005,5,1.77815125038364,1.16279069767442,2,2.0339,0.603477898496189,0.331345954629121,0.982768664696519,3.66913084737333,3.66096029177608
smash,6.87879,2012,4,1.65321251377534,1.98578199052133,2.54424778761062,2.0442,0.041857067662949,1.1119183693132,0.954810064369845,4.42615326821598,4.21603387781867
space-hulk-fourth-edition,8.06386,2014,2,1.77815125038364,2.77272727272727,0,2.7121,3.04857775891221,-1.22249412592518,-1.29409119827331,3.48429983934679,3.01994668167884
china,7.03392,2005,5,1.65321251377534,1.19512195121951,2.72,2.2914,-1.66844347025759,0.656875836560748,0.049603717533032,3.6028193424327,3.60053729436447
terror-meeple-city,6.95216,2013,4,1.65321251377534,1.86046511627907,2.08888888888889,1.4784,-0.302086068579002,0.332163165510073,-0.341984295726006,3.96969541111847,3.76671020726226
others,7.69621,2016,5,1.95424250943932,1.9,2.2258064516129,3.0189,2.53015121387986,0.041317887843315,0.756045435198236,3.60162547955394,3.18977095634687
vanuatu,7.28544,2011,5,1.95424250943932,1.45,2.05660377358491,3.326,0.735704345587537,-0.925067983148372,-0.113099262143227,3.30535136944662,3.32756326018728
1812-invasion-canada,7.39653,2012,5,1.95424250943932,2.57692307692308,1.80851063829787,2.1782,1.50278273697397,1.09991954161846,0.802704559745605,3.36455099535397,3.25309558584903
vast-crystal-caverns,7.561,2016,5,1.8750612633917,1.75862068965517,2.19230769230769,3.2222,1.40047357585214,-2.14002336676192,-0.437546679455087,3.62355939000544,3.21563756343506
metropolys,7.03905,2008,4,1.65321251377534,2.15217391304348,2.20689655172414,2.2169,-0.478955648921935,-0.5275366384425,1.8938024379807,3.54666602507018,3.55690526905545
rivals-catan,7.08365,2010,2,2.07918124604762,2.91836734693878,0,2.3172,-0.586009922839469,1.51575842963237,-0.861430055751148,3.89669152656288,3.57875378442643
pathfinder-adventure-card-game-skull-shackles-base,7.50359,2014,4,2.07918124604762,2.4,2.78947368421053,2.9178,1.50278273697397,1.09991954161846,0.802704559745605,3.66595602945396,3.22115332195471
ultimate-werewolf-ultimate-edition,7.15284,2008,68,1.95424250943932,1,1,1.4898,-0.385309890120143,-0.197001483907866,0.91368115019242,3.71891668601486,3.48415742436538
planet-steam,7.27327,2008,5,2.07918124604762,1.66666666666667,2.14705882352941,3.7596,-0.385309890120143,-0.197001483907866,0.91368115019242,3.62190296089123,3.34202768808747
deep-sea-adventure,7.14277,2014,6,1.47712125471966,1.3448275862069,2.14705882352941,1.2432,-0.385309890120143,-0.197001483907866,0.91368115019242,3.62231766083384,3.46508528755743
fauna,7.09677,2008,6,1.77815125038364,1.83333333333333,2.25,1.4926,-0.385309890120143,-0.197001483907866,0.91368115019242,3.53643217582201,3.49803472368703
cant-stop,6.85567,1980,4,1.47712125471966,2.26315789473684,2.65492957746479,1.1677,0.603477898496189,0.331345954629121,0.982768664696519,3.93348728784871,3.96632949516388
rhino-hero,7.05829,2011,5,1.17609125905568,2.15,2.73913043478261,1.0351,-0.763802012013039,0.673879936858499,0.15475288153248,3.79733680077535,3.55822842180333
networks,7.41532,2016,5,1.95424250943932,1.73684210526316,2.23529411764706,2.5116,-1.19630558956291,0.116529570329017,-0.171589301595306,3.49108141342319,3.25333800532611
celestia,7.12718,2015,6,1.47712125471966,1.24137931034483,1.88,1.381,-0.385309890120143,-0.197001483907866,0.91368115019242,3.65609820201283,3.49317912068252
domaine,7.03549,2003,4,1.77815125038364,1.74,2.24074074074074,2.7159,0.357212223694641,-0.054186562382007,-0.872027530803168,3.64962688684053,3.58927922123597
valley-kings,7.15664,2014,4,1.65321251377534,2.58536585365854,2.10526315789474,2.2017,-1.57988302894968,0.434470999287104,-0.920848459435033,3.68529378138678,3.43023635341151
akrotiri,7.40335,2014,2,1.65321251377534,2.9375,0,2.6737,-0.998337620226219,-1.30964903374438,0.010369569171534,3.51201696949613,3.2417954312952
catacombs,7.16564,2010,5,1.95424250943932,2.52380952380952,2.33898305084746,1.9403,0.513994948357637,0.571572103081468,0.733617045241507,3.53895056201436,3.43822580760453
monikers,7.79114,2015,20,1.77815125038364,1,1,1.1,-1.19630558956291,0.116529570329017,-0.171589301595306,3.37106786227174,3.04139268515822
signorie,7.56618,2015,4,2.07918124604762,1.95833333333333,2.28571428571429,3.5978,-0.212603118440449,0.091937017057726,-0.092832676270994,3.29402509409532,3.14270224573762
black-fleet,7.11298,2014,4,1.77815125038364,1.14285714285714,1.94871794871795,1.956,0.513994948357637,0.571572103081468,0.733617045241507,3.72533981590974,3.48981790830145
13-days-cuban-missile-crisis,7.69086,2016,2,1.65321251377534,3,0,2.3846,-0.857447770814831,0.343344782323865,1.13487416932076,3.39759243403812,3.08564728829686
manoeuvre,7.29888,2008,2,1.77815125038364,2.86046511627907,0,2.0993,3.56939047549709,0.416960881830525,-2.23308357188416,3.43806745045349,3.30642502755069
century-spice-road,7.5423,2017,5,1.65321251377534,2.23809523809524,2.4,1.7917,-2.39087872839244,0.748002053523988,-2.00611891122276,3.40071063677323,3.18554215485437
sagrada,7.63782,2017,4,1.60205999132796,2.51851851851852,2.46153846153846,1.8718,-1.02359881788321,0.405468071294609,-1.17810312805872,3.3807537708039,3.13289976994448
eight-minute-empire-legends,7.09919,2013,4,1.50514997831991,1.88888888888889,2.28571428571429,1.9795,-0.085713291115876,-0.412907434028184,-1.4739138720611,3.72867836685091,3.48158593636762
yggdrasil,7.08647,2011,6,1.95424250943932,2.32075471698113,2.31578947368421,2.5777,0.686701720037331,0.86051060404706,-0.272896781221907,3.52035250408332,3.49387611085282
kanagawa,7.341,2016,4,1.65321251377534,1.73076923076923,2.42857142857143,2.1176,-2.01238660649954,-0.122879367242378,-1.24719064256282,3.52968695377292,3.28375338333253
incan-gold,6.85509,2006,8,1.30102999566398,1.10606060606061,1.58904109589041,1.1515,-0.385309890120143,-0.197001483907866,0.91368115019242,4.00970578839052,3.9040660519145
hanamikoji,7.61814,2013,2,1.17609125905568,3,0,1.6667,-1.66844347025759,0.656875836560748,0.049603717533032,3.43216726944259,3.10720996964787
peloponnes,7.1835,2009,5,1.65321251377534,1.84615384615385,2.475,2.3951,0.279459340144457,-1.41195686752141,0.589233732880561,3.38219721037745,3.36379994547911
caylus-magna-carta,6.97064,2007,4,1.8750612633917,1.93827160493827,2.64935064935065,2.8724,-0.763802012013039,0.673879936858499,0.15475288153248,3.78675142214556,3.64650175003161
keythedral,7.09856,2002,5,1.95424250943932,1.66666666666667,2.34375,2.8553,-0.314912279562281,-3.14800589132265,-1.33308391547169,3.50704587242733,3.44839710345777
loopin-louie,6.88662,1992,4,1,1.64285714285714,1.4,1.0544,-0.385309890120143,-0.197001483907866,0.91368115019242,3.90606554475524,3.8258154449852
primordial-soup,6.9794,1997,4,1.95424250943932,1.15384615384615,2.06779661016949,2.7298,2.82686836168231,0.274145960304665,-0.447374890888572,3.68850880765652,3.62838893005031
warhammer-quest,7.41276,1995,4,2.07918124604762,2,1.95454545454545,2.6914,1.72449213420387,-0.396720544611385,-0.044011747639129,3.41430468812833,3.30341207059674
loony-quest,7.13009,2015,5,1.47712125471966,2,2.4,1.2414,-0.385309890120143,-0.197001483907866,0.91368115019242,3.62541535215441,3.44263652578223
big-book-madness,7.17236,2015,5,1.95424250943932,2.31034482758621,2.6,2.7361,0.13550282646474,1.44245352384783,-0.025311223418434,3.6898414091375,3.41830129131975
no-retreat-russian-front,7.83098,2011,2,2.55630250076729,3,0,3.1064,0.603477898496189,0.331345954629121,0.982768664696519,3.36940141369662,3.02489596010748
witchs-brew,7.04237,2008,5,1.65321251377534,1.02857142857143,1.46153846153846,1.8594,-0.763802012013039,0.673879936858499,0.15475288153248,3.52387647563813,3.52179164963912
steam-park,6.97966,2013,4,1.77815125038364,1.97674418604651,2.35,2.0928,0.913496434761107,-0.083189490374502,-1.12928219942686,3.80989624660244,3.61616031284758
qwirkle,6.81699,2006,4,1.65321251377534,2.28571428571429,2.38392857142857,1.6523,-0.998337620226219,-1.30964903374438,0.010369569171534,4.24087360002058,4.02616540883925
hey-s-my-fish,6.77125,2003,4,1.30102999566398,2.38425925925926,2.54326923076923,1.4618,2.05978997029587,-1.75084156446216,-1.36317871277741,4.27781542657087,4.19005141775921
haggis,7.02934,2010,3,1.65321251377534,2.74242424242424,2.2741935483871,2.1347,-0.763802012013039,0.673879936858499,0.15475288153248,3.70960912107265,3.51693180886801
merchant-venus,7.17467,1988,6,2.25527250510331,1.60714285714286,2.35,2.8303,0.603477898496189,0.331345954629121,0.982768664696519,3.45999525604739,3.38560627359831
eat-poop-you-cat,7.4862,1984,99,1.30102999566398,1.02941176470588,1.06060606060606,1.1238,-0.385309890120143,-0.197001483907866,0.91368115019242,2.86153441085904,3.14332712999205
game-thrones-card-game,6.95556,2008,4,1.77815125038364,2.36842105263158,1.93975903614458,3.2343,-0.675492872978022,1.75598457808472,-1.11058167520616,3.94339557650895,3.72370189399127
liberte,7.18877,2001,6,2.07918124604762,1.02941176470588,1.88372093023256,3.3228,-1.66844347025759,0.656875836560748,0.049603717533032,3.46179855752511,3.35564305022087
quarriors,6.81642,2011,4,1.47712125471966,2.19889502762431,2.35393258426966,1.9639,-0.207517800946573,0.644877008866004,-0.102501787091208,4.17811325231463,4.06133936683707
viceroy,7.02055,2014,4,1.77815125038364,2.13725490196078,2.56521739130435,2.6201,-2.62541433660562,-1.23552691707889,-2.15050222358371,3.82827311205207,3.54715912132742
hamburgum,7.07417,2007,5,1.8750612633917,1.65217391304348,2.04545454545455,3.0854,-1.20139090705678,-0.436410421479261,-0.161920190775092,3.47275644931721,3.4491697321652
guildhall,7.03308,2012,4,1.65321251377534,2.32142857142857,2.43636363636364,2.0634,-1.57988302894968,0.434470999287104,-0.920848459435033,3.61341894503457,3.51454775266029
